reporting_unit,reporting_unit_type,state,peer_group,financial_year,year,triage_category,number_of_presentations,number_of_presentations_flag,pct_seen_on_time,pct_seen_on_time_flag,peer_group_avg_pct,peer_group_avg_pct_flag
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2016-17,2016,Non-Urgent,1472.0,reported,0.91,reported,0.9,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2017-18,2017,Non-Urgent,1773.0,reported,0.91,reported,0.9,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2018-19,2018,Non-Urgent,1496.0,reported,0.87,reported,0.89,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2019-20,2019,Non-Urgent,1466.0,reported,0.95,reported,0.9,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2020-21,2020,Non-Urgent,1429.0,reported,0.97,reported,0.9,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2022-23,2022,Non-Urgent,2457.0,reported,0.96,reported,0.87,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2023-24,2023,Non-Urgent,2897.0,reported,0.93,reported,0.89,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2024-25,2024,Non-Urgent,3152.0,reported,0.94,reported,0.91,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2011-12,2011,Resuscitation,61.0,reported,1.0,reported,0.99,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2012-13,2012,Resuscitation,72.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2013-14,2013,Resuscitation,69.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2014-15,2014,Resuscitation,82.0,reported,1.0,reported,0.99,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2015-16,2015,Resuscitation,116.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2016-17,2016,Resuscitation,116.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2017-18,2017,Resuscitation,111.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2018-19,2018,Resuscitation,103.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2019-20,2019,Resuscitation,192.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2020-21,2020,Resuscitation,173.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2021-22,2021,Resuscitation,122.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2022-23,2022,Resuscitation,103.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2023-24,2023,Resuscitation,114.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2024-25,2024,Resuscitation,113.0,reported,1.0,reported,1.0,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2011-12,2011,Semi-Urgent,10687.0,reported,0.67,reported,0.69,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2012-13,2012,Semi-Urgent,10521.0,reported,0.69,reported,0.71,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2013-14,2013,Semi-Urgent,10797.0,reported,0.7,reported,0.74,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2014-15,2014,Semi-Urgent,10526.0,reported,0.76,reported,0.73,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2015-16,2015,Semi-Urgent,9702.0,reported,0.74,reported,0.72,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2016-17,2016,Semi-Urgent,10254.0,reported,0.73,reported,0.73,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2017-18,2017,Semi-Urgent,10317.0,reported,0.71,reported,0.72,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2018-19,2018,Semi-Urgent,10897.0,reported,0.63,reported,0.71,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2019-20,2019,Semi-Urgent,9919.0,reported,0.72,reported,0.74,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2020-21,2020,Semi-Urgent,7846.0,reported,0.85,reported,0.76,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2021-22,2021,Semi-Urgent,8257.0,reported,0.79,reported,0.73,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2022-23,2022,Semi-Urgent,11203.0,reported,0.81,reported,0.7,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2023-24,2023,Semi-Urgent,12013.0,reported,0.8,reported,0.74,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2024-25,2024,Semi-Urgent,12000.0,reported,0.83,reported,0.78,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2011-12,2011,Urgent,8082.0,reported,0.72,reported,0.67,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2012-13,2012,Urgent,8675.0,reported,0.71,reported,0.66,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2013-14,2013,Urgent,8302.0,reported,0.76,reported,0.68,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2014-15,2014,Urgent,8450.0,reported,0.8,reported,0.66,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2015-16,2015,Urgent,9043.0,reported,0.75,reported,0.65,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2016-17,2016,Urgent,8895.0,reported,0.75,reported,0.65,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2017-18,2017,Urgent,9603.0,reported,0.73,reported,0.63,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2018-19,2018,Urgent,10026.0,reported,0.63,reported,0.63,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2019-20,2019,Urgent,10435.0,reported,0.69,reported,0.67,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2020-21,2020,Urgent,13812.0,reported,0.8,reported,0.66,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2021-22,2021,Urgent,11796.0,reported,0.72,reported,0.62,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2022-23,2022,Urgent,12004.0,reported,0.74,reported,0.63,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2023-24,2023,Urgent,12486.0,reported,0.77,reported,0.66,reported
Auburn Hospital,Hospital,NSW,Medium metropolitan hospitals,2024-25,2024,Urgent,11924.0,reported,0.81,reported,0.72,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2011-12,2011,Emergency,1092.0,reported,0.5,reported,0.81,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2012-13,2012,Emergency,1156.0,reported,0.85,reported,0.88,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2013-14,2013,Emergency,1180.0,reported,0.87,reported,0.85,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2014-15,2014,Emergency,1198.0,reported,0.85,reported,0.86,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2015-16,2015,Emergency,1204.0,reported,0.87,reported,0.86,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2016-17,2016,Emergency,1378.0,reported,0.92,reported,0.86,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2017-18,2017,Emergency,1320.0,reported,0.85,reported,0.85,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2018-19,2018,Emergency,1352.0,reported,0.84,reported,0.83,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2019-20,2019,Emergency,1517.0,reported,0.77,reported,0.83,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2020-21,2020,Emergency,1563.0,reported,0.77,reported,0.82,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2021-22,2021,Emergency,1566.0,reported,0.75,reported,0.78,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2022-23,2022,Emergency,1753.0,reported,0.73,reported,0.76,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2023-24,2023,Emergency,1746.0,reported,0.68,reported,0.75,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2024-25,2024,Emergency,1659.0,reported,0.58,reported,0.73,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2011-12,2011,Non-Urgent,2178.0,reported,,not_published,0.94,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2012-13,2012,Non-Urgent,1435.0,reported,,not_published,0.95,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2013-14,2013,Non-Urgent,1508.0,reported,,not_published,0.95,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2014-15,2014,Non-Urgent,1338.0,reported,,not_published,0.95,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2015-16,2015,Non-Urgent,1184.0,reported,,not_published,0.95,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2016-17,2016,Non-Urgent,1069.0,reported,,not_published,0.95,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2017-18,2017,Non-Urgent,1174.0,reported,,not_published,0.95,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2018-19,2018,Non-Urgent,1236.0,reported,0.95,reported,0.95,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2019-20,2019,Non-Urgent,1143.0,reported,0.93,reported,0.95,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2020-21,2020,Non-Urgent,1213.0,reported,0.93,reported,0.94,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2021-22,2021,Non-Urgent,1323.0,reported,0.94,reported,0.94,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2022-23,2022,Non-Urgent,843.0,reported,0.94,reported,0.93,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2023-24,2023,Non-Urgent,940.0,reported,0.9,reported,0.92,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2024-25,2024,Non-Urgent,1374.0,reported,0.84,reported,0.92,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2011-12,2011,Resuscitation,53.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2012-13,2012,Resuscitation,49.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2013-14,2013,Resuscitation,63.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2014-15,2014,Resuscitation,53.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2015-16,2015,Resuscitation,63.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2016-17,2016,Resuscitation,55.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2017-18,2017,Resuscitation,34.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2018-19,2018,Resuscitation,42.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2019-20,2019,Resuscitation,36.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2020-21,2020,Resuscitation,24.0,reported,1.0,reported,1.0,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2021-22,2021,Resuscitation,35.0,reported,1.0,reported,0.99,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2022-23,2022,Resuscitation,24.0,reported,1.0,reported,0.98,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2023-24,2023,Resuscitation,38.0,reported,1.0,reported,0.95,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2024-25,2024,Resuscitation,42.0,reported,0.98,reported,0.99,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2011-12,2011,Semi-Urgent,6404.0,reported,0.67,reported,0.81,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2012-13,2012,Semi-Urgent,7339.0,reported,0.74,reported,0.83,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2013-14,2013,Semi-Urgent,7561.0,reported,0.79,reported,0.83,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2014-15,2014,Semi-Urgent,7882.0,reported,0.81,reported,0.85,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2015-16,2015,Semi-Urgent,7531.0,reported,0.83,reported,0.85,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2016-17,2016,Semi-Urgent,7278.0,reported,0.84,reported,0.85,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2017-18,2017,Semi-Urgent,8440.0,reported,0.85,reported,0.84,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2018-19,2018,Semi-Urgent,8645.0,reported,0.83,reported,0.83,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2019-20,2019,Semi-Urgent,8297.0,reported,0.81,reported,0.84,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2020-21,2020,Semi-Urgent,8654.0,reported,0.75,reported,0.81,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2021-22,2021,Semi-Urgent,8001.0,reported,0.75,reported,0.81,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2022-23,2022,Semi-Urgent,7676.0,reported,0.77,reported,0.8,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2023-24,2023,Semi-Urgent,8001.0,reported,0.73,reported,0.78,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2024-25,2024,Semi-Urgent,8052.0,reported,0.66,reported,0.77,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2011-12,2011,Urgent,3582.0,reported,0.59,reported,0.8,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2012-13,2012,Urgent,3757.0,reported,0.79,reported,0.84,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2013-14,2013,Urgent,4078.0,reported,0.79,reported,0.82,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2014-15,2014,Urgent,4268.0,reported,0.8,reported,0.84,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2015-16,2015,Urgent,4799.0,reported,0.84,reported,0.84,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2016-17,2016,Urgent,4646.0,reported,0.84,reported,0.85,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2017-18,2017,Urgent,4723.0,reported,0.83,reported,0.83,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2018-19,2018,Urgent,4937.0,reported,0.83,reported,0.81,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2019-20,2019,Urgent,5153.0,reported,0.79,reported,0.82,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2020-21,2020,Urgent,5258.0,reported,0.76,reported,0.8,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2021-22,2021,Urgent,5195.0,reported,0.71,reported,0.78,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2022-23,2022,Urgent,5675.0,reported,0.73,reported,0.78,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2023-24,2023,Urgent,5762.0,reported,0.71,reported,0.75,reported
Ballina District Hospital,Hospital,NSW,Small hospitals,2024-25,2024,Urgent,5300.0,reported,0.61,reported,0.71,reported
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Emergency,80.0,reported,0.99,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Emergency,51.0,reported,0.82,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Emergency,73.0,reported,0.99,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Emergency,64.0,reported,0.97,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Emergency,73.0,reported,0.96,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Emergency,162.0,reported,0.91,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2019-20,2019,Emergency,115.0,reported,0.8,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2020-21,2020,Emergency,122.0,reported,0.79,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2021-22,2021,Emergency,140.0,reported,0.9,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2022-23,2022,Emergency,110.0,reported,0.99,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2023-24,2023,Emergency,126.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2024-25,2024,Emergency,195.0,reported,0.84,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2013-14,2013,Non-Urgent,360.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2014-15,2014,Non-Urgent,400.0,reported,,not_published,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2015-16,2015,Non-Urgent,340.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2016-17,2016,Non-Urgent,573.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2017-18,2017,Non-Urgent,407.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2018-19,2018,Non-Urgent,271.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2019-20,2019,Non-Urgent,145.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2020-21,2020,Non-Urgent,66.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2021-22,2021,Non-Urgent,73.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2022-23,2022,Non-Urgent,60.0,reported,1.0,reported,,not_peered
Balranald Multi Purpose Service,Hospital,NSW,Unpeered,2023-24,2023,Non-Urgent,96.0,reported,1.0,reported,,not_peered
